ORF,Name,Allele,StrainID,Plate,Row,Column,Time,score,is_inlier
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00013000035507770846,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.000339348497608416,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.8284445615817377,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.6341421827575651,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.36574361026803226,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.4508179073232166,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.0001755996399153137,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.5037648629095102,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.130683307816853,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00040183061186072067,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,3.590264886921268e-05,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.012340063725343,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.2632922635985391,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.06657015969672364,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.1475861911813452,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00012903938978059415,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.14092640307781612,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.8154366185169564,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.23501314911101656,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.6095813292637191,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.06241703195723436,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.00023299514596453186,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.4360425521042741,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.11241459570607981,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.16502919323676335,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.4795413877683339,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.039556465758679105,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.0002760601230580306,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.5600104638632435,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.4265045314145677,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.07004847567453,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.520310934423019,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.3978230672031491,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.3149008566523388,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.5292004301043378,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.4847238992412115,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.0232592950955157,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.9746832454008911,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.008038681686974414,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.491928938038501,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00035977092047123627,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.17134913331423118,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.3793890262070316,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.9532590611964598,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.04201064426920542,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00033245361723932554,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.41333494129858717,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.9746036724280775,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.5849821882737103,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.7470597030490873,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.0003617123193617733,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.51203630191235,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.4384593513446051,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.9216513213671844,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00020994042206701202,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.8580361630387314,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.7341653952856269,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-1.201540372448113,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.03599860614716688,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,2.8119482277322305e-05,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.0005281948009261406,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.17657850703012068,True
