ORF,ImageNumber,ObjectNumber,filename,Plate,well_number,series_number,gene_name,row_id,score,is_inlier
YMR044W,118,89,20181002_135035_623plate1WellB16BlueChannel(series1).tif,1,B16,1,IOC4,118,0.12546639410797306,False
YMR250W,1139,8,20181002_135035_623plate1WellP20BlueChannel(series2).tif,1,P20,2,GAD1,1139,0.0893147307990502,False
YNR065C,1775,11,20181015_135757_230plate10WellI15BlueChannel(series2).tif,10,I15,2,,1775,0.042656906334844036,False
YAL054C,1882,28,20181015_135757_230plate10WellK03BlueChannel(series1).tif,10,K03,1,ACS1,1882,0.14623171037150776,False
YDL175C,2114,55,20181015_135757_230plate10WellN08BlueChannel(series2).tif,10,N08,2,AIR2,2114,0.1573272358085417,False
YBR271W,1403,49,20181015_135757_230plate10WellD11BlueChannel(series2).tif,10,D11,2,EFM2,1403,0.1709582816330758,False
YNR032C-A,1631,14,20181015_135757_230plate10WellG15BlueChannel(series2).tif,10,G15,2,HUB1,1631,0.022216478490612396,False
YCR076C,1961,28,20181015_135757_230plate10WellL05BlueChannel(series2).tif,10,L05,2,FUB1,1961,0.1627097302983084,False
YML012W,693,4,20181002_135035_623plate1WellJ15BlueChannel(series3).tif,1,J15,3,ERV25,693,0.1909380262727383,False
YMR202W,798,5,20181002_135035_623plate1WellL02BlueChannel(series3).tif,1,L02,3,ERG2,798,0.064394772059375,False
YMR228W,966,104,20181002_135035_623plate1WellN10BlueChannel(series3).tif,1,N10,3,MTF1,966,0.09520441792669627,False
YAL068C,8,46,20181002_135035_623plate1WellA03BlueChannel(series2).tif,1,A03,2,PAU8,8,0.09367855397588155,False
YDR035W,1284,65,20181015_135757_230plate10WellB19BlueChannel(series3).tif,10,B19,3,ARO3,1284,0.17679472784440983,False
YLL028W,1046,25,20181002_135035_623plate1WellO13BlueChannel(series2).tif,1,O13,2,TPO1,1046,0.17652080459958014,False
YLL020C,932,11,20181002_135035_623plate1WellM23BlueChannel(series2).tif,1,M23,2,,932,0.11777124685839004,False
YLL051C,53,61,20181002_135035_623plate1WellA18BlueChannel(series2).tif,1,A18,2,FRE6,53,0.1830109239747438,False
YLR429W,1199,29,20181015_135757_230plate10WellA15BlueChannel(series2).tif,10,A15,2,CRN1,1199,0.18864003413011984,False
QUERY,2,47,20181002_135035_623plate1WellA01BlueChannel(series2).tif,1,A01,2,,2,-0.0003884229566761821,True
YML048W,421,7,20181002_135035_623plate1WellF21BlueChannel(series1).tif,1,F21,1,GSF2,421,0.1846454084772332,False
YAR029W,722,36,20181002_135035_623plate1WellK01BlueChannel(series2).tif,1,K01,2,,722,0.18624133986578814,False
YCR086W,1997,1,20181015_135757_230plate10WellL17BlueChannel(series2).tif,10,L17,2,CSM1,1997,0.17265050617793495,False
YJR052W,1297,21,20181015_135757_230plate10WellB24BlueChannel(series1).tif,10,B24,1,RAD7,1297,0.08465270797010098,False
YLL019C,927,48,20181002_135035_623plate1WellM21BlueChannel(series3).tif,1,M21,3,KNS1,927,0.11607095563651484,False
YDL226C,1887,23,20181015_135757_230plate10WellK04BlueChannel(series3).tif,10,K04,3,GCS1,1887,0.10425419916843556,False
YDL231C,1910,66,20181015_135757_230plate10WellK12BlueChannel(series2).tif,10,K12,2,BRE4,1910,0.19119361237434757,False
YAL036C,289,46,20181002_135035_623plate1WellE01BlueChannel(series1).tif,1,E01,1,RBG1,289,0.018313926650232765,False
YDL107W,1544,5,20181015_135757_230plate10WellF10BlueChannel(series2).tif,10,F10,2,MSS2,1544,0.08999754545829154,False
YMR193W,677,27,20181002_135035_623plate1WellJ10BlueChannel(series2).tif,1,J10,2,MRPL24,677,0.08124954311443006,False
YML052W,404,14,20181002_135035_623plate1WellF15BlueChannel(series2).tif,1,F15,2,SUR7,404,0.18644634273543192,False
YLL046C,40,3,20181002_135035_623plate1WellA14BlueChannel(series1).tif,1,A14,1,RNP1,40,0.11940758503538071,False
YAL004W,579,22,20181002_135035_623plate1WellI01BlueChannel(series3).tif,1,I01,3,,579,0.057361256119350695,False
YLL054C,70,6,20181002_135035_623plate1WellA24BlueChannel(series1).tif,1,A24,1,,70,0.10918549741895134,False
YMR161W,371,13,20181002_135035_623plate1WellF04BlueChannel(series2).tif,1,F04,2,HLJ1,371,0.0787981447676181,False
YLR428C,1193,10,20181015_135757_230plate10WellA13BlueChannel(series2).tif,10,A13,2,,1193,0.1833990901947022,False
YAR015W,615,11,20181002_135035_623plate1WellI13BlueChannel(series3).tif,1,I13,3,ADE1,615,0.06724902328478163,False
YMR214W,833,24,20181002_135035_623plate1WellL14BlueChannel(series2).tif,1,L14,2,SCJ1,833,0.08231993683121629,False
YML004C,806,17,20181002_135035_623plate1WellL05BlueChannel(series2).tif,1,L05,2,GLO1,806,0.057976108259326004,False
YDR026C,1230,97,20181015_135757_230plate10WellB01BlueChannel(series3).tif,10,B01,3,NSI1,1230,0.04383450644129758,False
YDL169C,2007,5,20181015_135757_230plate10WellL20BlueChannel(series3).tif,10,L20,3,UGX2,2007,0.18191401681673117,False
YDL234C,1929,6,20181015_135757_230plate10WellK18BlueChannel(series3).tif,10,K18,3,GYP7,1929,0.14438074718324023,False
YCL001W-A,1668,33,20181015_135757_230plate10WellH03BlueChannel(series3).tif,10,H03,3,,1668,0.15644838665508873,False
YCR050C,1834,34,20181015_135757_230plate10WellJ11BlueChannel(series1).tif,10,J11,1,,1834,0.060282248600360466,False
YDL123W,1694,17,20181015_135757_230plate10WellH12BlueChannel(series2).tif,10,H12,2,SNA4,1694,0.07332623882852611,False
YJR121W,1226,10,20181015_135757_230plate10WellA24BlueChannel(series2).tif,10,A24,2,ATP2,1226,0.18618417771349333,False
YJR109C,1183,23,20181015_135757_230plate10WellA10BlueChannel(series1).tif,10,A10,1,CPA2,1183,-0.00472891048383034,True
YDL096C,1436,48,20181015_135757_230plate10WellD22BlueChannel(series2).tif,10,D22,2,OPI6,1436,0.08681650871546438,False
YDL227C,1892,28,20181015_135757_230plate10WellK06BlueChannel(series2).tif,10,K06,2,HO,1892,0.04064803163606742,False
YDL173W,2102,131,20181015_135757_230plate10WellN04BlueChannel(series2).tif,10,N04,2,PAR32,2102,0.12327214269897162,False
YDL131W,1809,24,20181015_135757_230plate10WellJ02BlueChannel(series3).tif,10,J02,3,LYS21,1809,0.08360522035804922,False
YCR061W,1853,40,20181015_135757_230plate10WellJ17BlueChannel(series2).tif,10,J17,2,,1853,-0.01236648235008106,True
YNR066C,1782,46,20181015_135757_230plate10WellI17BlueChannel(series3).tif,10,I17,3,,1782,0.1685897450981003,False
YCR059C,1848,28,20181015_135757_230plate10WellJ15BlueChannel(series3).tif,10,J15,3,YIH1,1848,0.11234401042066468,False
QUERY,2,74,20181002_135035_623plate1WellA01BlueChannel(series2).tif,1,A01,2,,2,-0.00024043091164474562,True
YLR079W,761,15,20181002_135035_623plate1WellK14BlueChannel(series2).tif,1,K14,2,SIC1,761,0.1510663279837759,False
YML010C-B,1494,34,20181015_135757_230plate10WellE17BlueChannel(series3).tif,10,E17,3,,1494,0.11290026472703114,False
YDL133W,1813,50,20181015_135757_230plate10WellJ04BlueChannel(series1).tif,10,J04,1,SRF1,1813,0.14538983638356195,False
YDL162C,1993,12,20181015_135757_230plate10WellL16BlueChannel(series1).tif,10,L16,1,,1993,0.07442099702157552,False
YML088W,129,45,20181002_135035_623plate1WellB19BlueChannel(series3).tif,1,B19,3,UFO1,129,0.04941107151571722,False
YDL180W,2144,78,20181015_135757_230plate10WellN18BlueChannel(series2).tif,10,N18,2,,2144,0.18139504127405615,False
YBR271W,1404,5,20181015_135757_230plate10WellD11BlueChannel(series3).tif,10,D11,3,EFM2,1404,0.19042247578919216,False
YCR024C,1684,101,20181015_135757_230plate10WellH09BlueChannel(series1).tif,10,H09,1,SLM5,1684,0.11711679448918134,False
YAL044C,181,32,20181002_135035_623plate1WellC13BlueChannel(series1).tif,1,C13,1,GCV3,181,0.1912020797995165,False
YML080W,241,6,20181002_135035_623plate1WellD09BlueChannel(series1).tif,1,D09,1,DUS1,241,0.09519377593713473,False
YDL211C,1749,72,20181015_135757_230plate10WellI06BlueChannel(series3).tif,10,I06,3,,1749,0.1495397105173373,False
YML060W,278,1,20181002_135035_623plate1WellD21BlueChannel(series2).tif,1,D21,2,OGG1,278,0.11375828859355329,False
YCR037C,1812,91,20181015_135757_230plate10WellJ03BlueChannel(series3).tif,10,J03,3,PHO87,1812,0.12217741954838647,False
YJR035W,1257,2,20181015_135757_230plate10WellB10BlueChannel(series3).tif,10,B10,3,RAD26,1257,0.17139925442318807,False
YAL053W,146,66,20181002_135035_623plate1WellC01BlueChannel(series2).tif,1,C01,2,FLC2,146,0.17975791886147652,False
YLR446W,1349,17,20181015_135757_230plate10WellC17BlueChannel(series2).tif,10,C17,2,,1349,0.18326268312277735,False
YLR099C,1013,91,20181002_135035_623plate1WellO02BlueChannel(series2).tif,1,O02,2,ICT1,1013,0.17112899478373997,False
YNR060W,1745,71,20181015_135757_230plate10WellI05BlueChannel(series2).tif,10,I05,2,FRE4,1745,0.03516906531983299,False
YML087C,135,45,20181002_135035_623plate1WellB21BlueChannel(series3).tif,1,B21,3,AIM33,135,0.1302656271526147,False
YML006C,793,48,20181002_135035_623plate1WellL01BlueChannel(series1).tif,1,L01,1,GIS4,793,0.07643974897219223,False
YAR014C,609,9,20181002_135035_623plate1WellI11BlueChannel(series3).tif,1,I11,3,BUD14,609,0.05366594740076988,False
YMR241W,1085,9,20181002_135035_623plate1WellP02BlueChannel(series2).tif,1,P02,2,YHM2,1085,0.09676197757779258,False
YJL020C,2105,5,20181015_135757_230plate10WellN05BlueChannel(series2).tif,10,N05,2,BBC1,2105,0.0658606776953124,False
YDL242W,2041,41,20181015_135757_230plate10WellM08BlueChannel(series1).tif,10,M08,1,,2041,0.007348278080904158,False
YJR059W,1405,16,20181015_135757_230plate10WellD12BlueChannel(series1).tif,10,D12,1,PTK2,1405,0.16220737240115074,False
YLR123C,104,70,20181002_135035_623plate1WellB11BlueChannel(series2).tif,1,B11,2,,104,0.17354543187833424,False
YBR285W,1530,2,20181015_135757_230plate10WellF05BlueChannel(series3).tif,10,F05,3,,1530,0.09508938405957308,False
YMR158W-A,288,34,20181002_135035_623plate1WellD24BlueChannel(series3).tif,1,D24,3,,288,0.09284545953412529,False
YDL114W,1575,25,20181015_135757_230plate10WellF20BlueChannel(series3).tif,10,F20,3,,1575,0.17463107115722104,False
YAL026C,339,56,20181002_135035_623plate1WellE17BlueChannel(series3).tif,1,E17,3,DRS2,339,0.18155637073664949,False
YNR058W,1734,85,20181015_135757_230plate10WellI01BlueChannel(series3).tif,10,I01,3,BIO3,1734,0.13606215928490648,False
YMR187C,570,43,20181002_135035_623plate1WellH22BlueChannel(series3).tif,1,H22,3,,570,0.11390967931310078,False
YDL161W,1987,4,20181015_135757_230plate10WellL14BlueChannel(series1).tif,10,L14,1,ENT1,1987,0.18555284044491752,False
YML061C,273,6,20181002_135035_623plate1WellD19BlueChannel(series3).tif,1,D19,3,PIF1,273,0.1204245390887329,False
YDL233W,1922,18,20181015_135757_230plate10WellK16BlueChannel(series2).tif,10,K16,2,MFG1,1922,0.14500739461280399,False
YDL124W,1699,11,20181015_135757_230plate10WellH14BlueChannel(series1).tif,10,H14,1,,1699,0.06114740442618982,False
YDL134C-A,1827,25,20181015_135757_230plate10WellJ08BlueChannel(series3).tif,10,J08,3,,1827,-0.01878034554306876,True
YLR460C,1476,91,20181015_135757_230plate10WellE11BlueChannel(series3).tif,10,E11,3,,1476,0.1911977371033412,False
YLR059C,604,5,20181002_135035_623plate1WellI10BlueChannel(series1).tif,1,I10,1,REX2,604,0.14210564335231057,False
YLR444C,1336,31,20181015_135757_230plate10WellC13BlueChannel(series1).tif,10,C13,1,,1336,0.09657130898330282,False
YCR045C,1824,62,20181015_135757_230plate10WellJ07BlueChannel(series3).tif,10,J07,3,RRT12,1824,-0.00284650180899923,True
YML050W,417,8,20181002_135035_623plate1WellF19BlueChannel(series3).tif,1,F19,3,AIM32,417,0.18925485157856814,False
YML062C,266,48,20181002_135035_623plate1WellD17BlueChannel(series2).tif,1,D17,2,MFT1,266,0.059411739027207644,False
YLL024C,1029,13,20181002_135035_623plate1WellO07BlueChannel(series3).tif,1,O07,3,SSA2,1029,0.19108176635676322,False
YLR004C,208,32,20181002_135035_623plate1WellC22BlueChannel(series1).tif,1,C22,1,THI73,208,0.06085258547857331,False
YDL144C,1863,95,20181015_135757_230plate10WellJ20BlueChannel(series3).tif,10,J20,3,,1863,0.09749191958694109,False
YDR035W,1284,78,20181015_135757_230plate10WellB19BlueChannel(series3).tif,10,B19,3,ARO3,1284,0.104134417102289,False
YML082W,230,38,20181002_135035_623plate1WellD05BlueChannel(series2).tif,1,D05,2,,230,0.10237338980858024,False
YDL197C,1621,5,20181015_135757_230plate10WellG12BlueChannel(series1).tif,10,G12,1,ASF2,1621,0.0808279506524584,False
YLR118C,1079,44,20181002_135035_623plate1WellO24BlueChannel(series2).tif,1,O24,2,TML25,1079,0.13557512120292725,False
YLL060C,172,65,20181002_135035_623plate1WellC10BlueChannel(series1).tif,1,C10,1,GTT2,172,0.07140195154395058,False
YLR123C,105,7,20181002_135035_623plate1WellB11BlueChannel(series3).tif,1,B11,3,,105,0.18685148956692957,False
YLR024C,359,30,20181002_135035_623plate1WellE24BlueChannel(series2).tif,1,E24,2,UBR2,359,0.10134841239292049,False
YMR143W,137,85,20181002_135035_623plate1WellB22BlueChannel(series2).tif,1,B22,2,RPS16A,137,0.07753667995656628,False
YDL204W,1658,10,20181015_135757_230plate10WellG24BlueChannel(series2).tif,10,G24,2,RTN2,1658,0.1608361809810494,False
YLR461W,1480,17,20181015_135757_230plate10WellE13BlueChannel(series1).tif,10,E13,1,PAU4,1480,0.04199858124636602,False
YGR011W,2045,29,20181015_135757_230plate10WellM09BlueChannel(series2).tif,10,M09,2,,2045,0.021461707379759554,False
YML067C,1491,72,20181015_135757_230plate10WellE16BlueChannel(series3).tif,10,E16,3,ERV41,1491,0.19103617070916243,False
YNR059W,1738,101,20181015_135757_230plate10WellI03BlueChannel(series1).tif,10,I03,1,MNT4,1738,0.191079049928822,False
YMR193C-A,689,18,20181002_135035_623plate1WellJ14BlueChannel(series2).tif,1,J14,2,,689,0.07023206174931709,False
YMR042W,112,92,20181002_135035_623plate1WellB14BlueChannel(series1).tif,1,B14,1,ARG80,112,0.11114703545009191,False
YLR450W,1445,111,20181015_135757_230plate10WellE01BlueChannel(series2).tif,10,E01,2,HMG2,1445,-0.001957506756873284,True
YAL061W,39,37,20181002_135035_623plate1WellA13BlueChannel(series3).tif,1,A13,3,BDH2,39,0.05059687433277482,False
YMR210W,827,3,20181002_135035_623plate1WellL12BlueChannel(series2).tif,1,L12,2,MGL2,827,0.02082291129372721,False
YLL054C,70,37,20181002_135035_623plate1WellA24BlueChannel(series1).tif,1,A24,1,,70,0.16992222520552822,False
YLR114C,1073,94,20181002_135035_623plate1WellO22BlueChannel(series2).tif,1,O22,2,AVL9,1073,0.093262510237951,False
YDL238C,1945,51,20181015_135757_230plate10WellK24BlueChannel(series1).tif,10,K24,1,GUD1,1945,0.1912009095609244,False
YAR018C,619,53,20181002_135035_623plate1WellI15BlueChannel(series1).tif,1,I15,1,KIN3,619,0.042722646501142825,False
YLL056C,156,17,20181002_135035_623plate1WellC04BlueChannel(series3).tif,1,C04,3,,156,0.061297871278702565,False
YDR005C,2071,87,20181015_135757_230plate10WellM18BlueChannel(series1).tif,10,M18,1,MAF1,2071,0.03162086785405674,False
YLL033W,1064,5,20181002_135035_623plate1WellO19BlueChannel(series2).tif,1,O19,2,IRC19,1064,0.10375093447157108,False
YDR003W,2059,122,20181015_135757_230plate10WellM14BlueChannel(series1).tif,10,M14,1,RCR2,2059,0.19102674989858456,False
YMR241W,1084,137,20181002_135035_623plate1WellP02BlueChannel(series1).tif,1,P02,1,YHM2,1084,0.07684853118928398,False
YLR083C,785,48,20181002_135035_623plate1WellK22BlueChannel(series2).tif,1,K22,2,EMP70,785,0.19117658540289925,False
YJR144W,1364,68,20181015_135757_230plate10WellC22BlueChannel(series2).tif,10,C22,2,MGM101,1364,0.15544587562704795,False
YLL006W,873,17,20181002_135035_623plate1WellM03BlueChannel(series3).tif,1,M03,3,MMM1,873,0.1912020700008677,False
YAL011W,477,46,20181002_135035_623plate1WellG15BlueChannel(series3).tif,1,G15,3,SWC3,477,0.07673945338119997,False
YAL053W,146,25,20181002_135035_623plate1WellC01BlueChannel(series2).tif,1,C01,2,FLC2,146,0.07765764794743883,False
YDL156W,1970,30,20181015_135757_230plate10WellL08BlueChannel(series2).tif,10,L08,2,CMR1,1970,0.018497022348063802,False
YML072C,1503,42,20181015_135757_230plate10WellE20BlueChannel(series3).tif,10,E20,3,TCB3,1503,0.10397834614995105,False
YML010C-B,1494,23,20181015_135757_230plate10WellE17BlueChannel(series3).tif,10,E17,3,,1494,0.18715648233241927,False
YLR080W,767,5,20181002_135035_623plate1WellK16BlueChannel(series2).tif,1,K16,2,EMP46,767,-0.004192441018016135,True
YDL110C,1556,55,20181015_135757_230plate10WellF14BlueChannel(series2).tif,10,F14,2,TMA17,1556,0.10860024238592718,False
YJR121W,1225,19,20181015_135757_230plate10WellA24BlueChannel(series1).tif,10,A24,1,ATP2,1225,0.19119887729247315,False
YMR241W,1086,87,20181002_135035_623plate1WellP02BlueChannel(series3).tif,1,P02,3,YHM2,1086,0.14502184637926466,False
YDL100C,1520,9,20181015_135757_230plate10WellF02BlueChannel(series2).tif,10,F02,2,GET3,1520,0.023246417204719816,False
YMR034C,1147,54,20181002_135035_623plate1WellP23BlueChannel(series1).tif,1,P23,1,RCH1,1147,0.17622268271470676,False
YKL005C,1465,77,20181015_135757_230plate10WellE08BlueChannel(series1).tif,10,E08,1,BYE1,1465,0.1706928474519485,False
YMR215W,840,28,20181002_135035_623plate1WellL16BlueChannel(series3).tif,1,L16,3,GAS3,840,-0.00013626076656003683,True
YDL124W,1699,38,20181015_135757_230plate10WellH14BlueChannel(series1).tif,10,H14,1,,1699,0.12586773887207203,False
YMR155W,269,18,20181002_135035_623plate1WellD18BlueChannel(series2).tif,1,D18,2,,269,0.17011026764239984,False
YDL178W,2132,5,20181015_135757_230plate10WellN14BlueChannel(series2).tif,10,N14,2,DLD2,2132,0.09704677267592954,False
YLR001C,197,42,20181002_135035_623plate1WellC18BlueChannel(series2).tif,1,C18,2,,197,0.1679620450533897,False
YCL006C,1900,27,20181015_135757_230plate10WellK09BlueChannel(series1).tif,10,K09,1,,1900,0.05206131469357883,False
YCR034W,1728,23,20181015_135757_230plate10WellH23BlueChannel(series3).tif,10,H23,3,ELO2,1728,0.1910816844323813,False
YAL037W,211,24,20181002_135035_623plate1WellC23BlueChannel(series1).tif,1,C23,1,,211,0.19023165446977286,False
YAL043C-a,193,3,20181002_135035_623plate1WellC17BlueChannel(series1).tif,1,C17,1,,193,0.04497455876472195,False
YML029W,549,10,20181002_135035_623plate1WellH15BlueChannel(series3).tif,1,H15,3,USA1,549,0.01778418961759659,False
QUERY,2,97,20181002_135035_623plate1WellA01BlueChannel(series2).tif,1,A01,2,,2,-1.101992291654974e-05,True
YBR284W,1523,29,20181015_135757_230plate10WellF03BlueChannel(series2).tif,10,F03,2,,1523,0.05184793091767259,False
YDL125C,1706,5,20181015_135757_230plate10WellH16BlueChannel(series2).tif,10,H16,2,HNT1,1706,0.08724339379433282,False
YLR087C,875,18,20181002_135035_623plate1WellM04BlueChannel(series2).tif,1,M04,2,CSF1,875,0.18944637265648326,False
YMR187C,569,24,20181002_135035_623plate1WellH22BlueChannel(series2).tif,1,H22,2,,569,0.18926331620952666,False
YJR063W,1431,43,20181015_135757_230plate10WellD20BlueChannel(series3).tif,10,D20,3,RPA12,1431,0.02234496703608263,False
YLL043W,29,14,20181002_135035_623plate1WellA10BlueChannel(series2).tif,1,A10,2,FPS1,29,0.08470990940598891,False
YML020W,571,54,20181002_135035_623plate1WellH23BlueChannel(series1).tif,1,H23,1,,571,0.04944984961481938,False
YML003W,812,18,20181002_135035_623plate1WellL07BlueChannel(series2).tif,1,L07,2,,812,0.11570503905121386,False
YLR055C,580,32,20181002_135035_623plate1WellI02BlueChannel(series1).tif,1,I02,1,SPT8,580,0.08155445415015539,False
YLR435W,1302,12,20181015_135757_230plate10WellC01BlueChannel(series3).tif,10,C01,3,TSR2,1302,0.11402716739550162,False
YJR117W,1201,58,20181015_135757_230plate10WellA16BlueChannel(series1).tif,10,A16,1,STE24,1201,0.14504079344703347,False
YCR068W,1872,9,20181015_135757_230plate10WellJ23BlueChannel(series3).tif,10,J23,3,ATG15,1872,0.11002877377692363,False
YNR060W,1746,41,20181015_135757_230plate10WellI05BlueChannel(series3).tif,10,I05,3,FRE4,1746,0.1732702136858653,False
YLR444C,1337,7,20181015_135757_230plate10WellC13BlueChannel(series2).tif,10,C13,2,,1337,0.13059925496153982,False
YMR144W,142,87,20181002_135035_623plate1WellB24BlueChannel(series1).tif,1,B24,1,FDO1,142,-0.041074325829281416,True
YAL061W,38,12,20181002_135035_623plate1WellA13BlueChannel(series2).tif,1,A13,2,BDH2,38,0.07670762693268768,False
YAR047C,777,16,20181002_135035_623plate1WellK19BlueChannel(series3).tif,1,K19,3,,777,0.0903333387535699,False
YBR284W,1522,74,20181015_135757_230plate10WellF03BlueChannel(series1).tif,10,F03,1,,1522,0.08139052732135652,False
YLR449W,1367,33,20181015_135757_230plate10WellC23BlueChannel(series2).tif,10,C23,2,FPR4,1367,0.08668642024446438,False
YAL043C-a,194,44,20181002_135035_623plate1WellC17BlueChannel(series2).tif,1,C17,2,,194,0.1883988214890839,False
YCL001W-A,1668,27,20181015_135757_230plate10WellH03BlueChannel(series3).tif,10,H03,3,,1668,0.13712871613700792,False
YAL048C,164,2,20181002_135035_623plate1WellC07BlueChannel(series2).tif,1,C07,2,GEM1,164,0.190006626930988,False
YMR022W,1005,13,20181002_135035_623plate1WellN23BlueChannel(series3).tif,1,N23,3,UBC7,1005,0.18940898636557943,False
YAL045C,175,100,20181002_135035_623plate1WellC11BlueChannel(series1).tif,1,C11,1,,175,0.015309761125102767,False
YJR030C,1239,39,20181015_135757_230plate10WellB04BlueChannel(series3).tif,10,B04,3,RBH2,1239,0.1908564026346787,False
YDL204W,1659,37,20181015_135757_230plate10WellG24BlueChannel(series3).tif,10,G24,3,RTN2,1659,0.0016750161248480222,False
YML088W,129,9,20181002_135035_623plate1WellB19BlueChannel(series3).tif,1,B19,3,UFO1,129,0.1030166780686088,False
YNR058W,1734,102,20181015_135757_230plate10WellI01BlueChannel(series3).tif,10,I01,3,BIO3,1734,0.1301506351365881,False
YDL234C,1927,69,20181015_135757_230plate10WellK18BlueChannel(series1).tif,10,K18,1,GYP7,1927,0.03890637197041799,False
YDL125C,1707,9,20181015_135757_230plate10WellH16BlueChannel(series3).tif,10,H16,3,HNT1,1707,0.1541532973903258,False
YCL076W,1942,82,20181015_135757_230plate10WellK23BlueChannel(series1).tif,10,K23,1,,1942,0.15169929320780806,False
YLR119W,75,7,20181002_135035_623plate1WellB01BlueChannel(series3).tif,1,B01,3,SRN2,75,0.19108557697245215,False
YMR158C-B,1595,46,20181015_135757_230plate10WellG03BlueChannel(series2).tif,10,G03,2,,1595,0.19093151117972224,False
YDL231C,1910,6,20181015_135757_230plate10WellK12BlueChannel(series2).tif,10,K12,2,BRE4,1910,0.10511645262087783,False
YMR199W,712,44,20181002_135035_623plate1WellJ22BlueChannel(series1).tif,1,J22,1,CLN1,712,0.09773916219027655,False
YMR011W,943,13,20181002_135035_623plate1WellN03BlueChannel(series1).tif,1,N03,1,HXT2,943,0.021686728090953344,False
YDL144C,1861,62,20181015_135757_230plate10WellJ20BlueChannel(series1).tif,10,J20,1,,1861,-0.04332293309916621,True
YML056C,381,17,20181002_135035_623plate1WellF07BlueChannel(series3).tif,1,F07,3,IMD4,381,0.10932522917363402,False
YMR176W,516,68,20181002_135035_623plate1WellH04BlueChannel(series3).tif,1,H04,3,ECM5,516,0.0958765421352274,False
YCR076C,1962,80,20181015_135757_230plate10WellL05BlueChannel(series3).tif,10,L05,3,FUB1,1962,0.1696914598214436,False
YMR151W,240,60,20181002_135035_623plate1WellD08BlueChannel(series3).tif,1,D08,3,YIM2,240,0.04999402572987935,False
YML087C,134,79,20181002_135035_623plate1WellB21BlueChannel(series2).tif,1,B21,2,AIM33,134,0.11143802272697263,False
YLL046C,42,81,20181002_135035_623plate1WellA14BlueChannel(series3).tif,1,A14,3,RNP1,42,0.07831127199940788,False
YCR024C,1686,78,20181015_135757_230plate10WellH09BlueChannel(series3).tif,10,H09,3,SLM5,1686,0.18291866665059142,False
YLR425W,1175,24,20181015_135757_230plate10WellA07BlueChannel(series2).tif,10,A07,2,TUS1,1175,0.19017831195260373,False
YML063W,259,4,20181002_135035_623plate1WellD15BlueChannel(series1).tif,1,D15,1,RPS1B,259,0.03326258069156518,False
YDL191W,1609,7,20181015_135757_230plate10WellG08BlueChannel(series1).tif,10,G08,1,RPL35A,1609,0.05991718636008575,False
YCR037C,1810,102,20181015_135757_230plate10WellJ03BlueChannel(series1).tif,10,J03,1,PHO87,1810,0.08504013653316678,False
YLR023C,354,29,20181002_135035_623plate1WellE22BlueChannel(series3).tif,1,E22,3,IZH3,354,0.060649737886072225,False
YMR025W,1099,44,20181002_135035_623plate1WellP07BlueChannel(series1).tif,1,P07,1,CSI1,1099,0.0539916305600599,False
YAL009W,489,75,20181002_135035_623plate1WellG19BlueChannel(series3).tif,1,G19,3,SPO7,489,0.04376740843376831,False
YNR051C,1642,2,20181015_135757_230plate10WellG19BlueChannel(series1).tif,10,G19,1,BRE5,1642,0.08004562567009664,False
YDL162C,1994,8,20181015_135757_230plate10WellL16BlueChannel(series2).tif,10,L16,2,,1994,0.09109447174415572,False
YLR343W,1485,27,20181015_135757_230plate10WellE14BlueChannel(series3).tif,10,E14,3,GAS2,1485,0.023952897279369445,False
YCR065W,1860,47,20181015_135757_230plate10WellJ19BlueChannel(series3).tif,10,J19,3,HCM1,1860,0.19119854023167251,False
YDL119C,1670,19,20181015_135757_230plate10WellH04BlueChannel(series2).tif,10,H04,2,HEM25,1670,0.09975845620698323,False
YML084W,218,9,20181002_135035_623plate1WellD01BlueChannel(series2).tif,1,D01,2,,218,-0.01897408489467553,True
YKL005C,1467,25,20181015_135757_230plate10WellE08BlueChannel(series3).tif,10,E08,3,BYE1,1467,0.1909500688918564,False
YLR429W,1198,150,20181015_135757_230plate10WellA15BlueChannel(series1).tif,10,A15,1,CRN1,1198,0.12808290475987993,False
YAL040C,199,59,20181002_135035_623plate1WellC19BlueChannel(series1).tif,1,C19,1,CLN3,199,0.14535520584390205,False
YDR032C,1266,13,20181015_135757_230plate10WellB13BlueChannel(series3).tif,10,B13,3,PST2,1266,0.16534099932511354,False
YLR114C,1074,45,20181002_135035_623plate1WellO22BlueChannel(series3).tif,1,O22,3,AVL9,1074,0.0579706516083659,False
YDL175C,2114,33,20181015_135757_230plate10WellN08BlueChannel(series2).tif,10,N08,2,AIR2,2114,0.13608832373552107,False
YLL047W,47,55,20181002_135035_623plate1WellA16BlueChannel(series2).tif,1,A16,2,,47,0.19120208036925254,False
YDL226C,1885,5,20181015_135757_230plate10WellK04BlueChannel(series1).tif,10,K04,1,GCS1,1885,0.18448029401012084,False
YDL234C,1927,103,20181015_135757_230plate10WellK18BlueChannel(series1).tif,10,K18,1,GYP7,1927,0.0891232622949709,False
YLR057W,593,12,20181002_135035_623plate1WellI06BlueChannel(series2).tif,1,I06,2,MNL2,593,0.11483780392782814,False
YML053C,399,88,20181002_135035_623plate1WellF13BlueChannel(series3).tif,1,F13,3,,399,0.049747644405425256,False
