StrainID,Plate,Row,Column,Plane,Timepoint,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
DMA,1,1,1,1,0,5.1566569806932865,5.151034897793213,-8.62234666214597,8.314641568834372,-3.0953801869074615,-1.3611397035777473,1.8215847114795272,3.5151114084871997,0.03748622226072751,-1.4569361649849846,-0.6233599909252004,2.8894054127622932,1.453628163942819
DMA,1,1,1,1,0,2.4681232066686665,8.486083329672088,6.102630190520734,2.78615920721671,3.8149572745844575,0.8941910847838467,-3.124252206258324,-1.6350437540870604,2.5041502436401455,0.7664530252976236,-0.4538026971730219,-4.157029739807069,-1.404999298553726
DMA,1,1,1,1,0,-1.977648584206401,2.702719424490749,7.428251600505387,-0.420442331064846,2.307052204826528,-1.8481295690147326,-3.180170974322536,1.5097247415552364,12.131354810915356,8.381311716016524,-3.051152420350621,-2.0287192682169537,-1.3498215502541226
DMA,1,1,1,1,0,-7.815556368667427,-0.9995744511451277,-0.176372488424678,-1.2834115372593045,-0.9785278921572614,2.5148588905632536,0.13001004185090165,-0.030384220155238822,0.4937428294058242,-1.7963062239477943,0.8017928165195459,0.546455461054847,1.0292903385863805
DMA,1,1,1,1,0,3.7664321934070792,5.734563644959959,-3.0237446682883964,2.6545897110984162,-1.0722051762758926,1.4231796857074857,1.1226363707170202,-0.5246098599886694,-0.6703823008543925,0.3421350014667487,0.9984429082271269,-2.5154161162825317,0.6956915163336495
DMA,1,1,1,1,0,-2.10445496780205,0.04580001880422913,-7.065140020201492,11.021766752563638,-0.1704666750124333,-3.100168446122809,2.189461294179219,-0.7967698138814719,1.8381778169858163,-0.0397729935568009,-2.144112613357578,2.175909881836358,-0.8489199084476571
DMA,1,1,1,1,0,-2.7913856038859404,-0.38397286142211406,-7.465400432981834,7.355731868727842,-1.4675859520097696,2.767921309829286,1.3416709151632529,-1.7904152471623174,-0.5009902218011795,2.2906631948611698,-3.7664401477410157,2.801083918747062,-0.5144514840887778
DMA,1,1,1,1,0,-6.452143784509112,3.2785491816890264,1.3878687986849199,-4.627820870526067,0.7244353711807989,3.046306125722088,-2.2443242952390117,-1.7790058913817564,0.666339334144481,-2.8051129577445564,1.4721482614321584,-1.8787854557162826,-2.631670043851593
DMA,1,1,1,1,0,-4.632803143579559,-4.096869763490489,0.6256813201908066,2.825341271841442,-3.203624518219721,0.4937715049329239,1.5083262746650297,0.6175153525816911,1.3518982604271221,0.946844581477216,-0.6211628251360655,-1.0530705700734269,-1.3367028595557433
DMA,1,1,1,1,0,-7.8166819667804965,-1.8351057516724831,-0.3672443785776276,-5.010362295603694,0.540901132028097,1.8455448965497923,2.231108061351734,0.7113508737884986,1.8873667408398531,-0.8816692430215375,2.875608917273057,0.05575178164275946,1.2351335932894945
DMA,1,1,1,1,0,9.01888931542169,7.298838031021956,-2.7323435994643694,2.3358168762428577,1.2844359993028582,-0.22001193915710732,1.201132859303357,-0.9930204518297724,-2.44827269118688,0.22096733337471833,-2.211294563171253,1.003592869250519,-0.36493730028046634
DMA,1,1,1,1,0,-1.8180315183702085,-4.319602090436707,5.815882597513013,-4.88428603394834,3.01227324264829,-7.299020707441624,-0.5730013342588273,-0.6001349747485227,-0.5382323985777091,0.8758971794350654,0.05786041858858567,3.9091332977433066,-0.20372538761036998
DMA,1,1,1,1,0,-9.465907305125386,-6.352334513168433,1.1241099737009563,-1.535523482214779,-2.2140964917671804,0.3709732269170041,0.6793775320697176,0.7629251804337732,-1.309713771675655,-0.27908638382978485,1.2722365195721013,1.679006787897234,-2.8825168394338734
DMA,1,1,1,1,0,-4.6298443102211,-9.072516027461445,6.451878301997932,-5.843210460533735,-2.3813879241624103,0.8026759227374433,-1.8415127990272127,2.0968841597874746,-2.8700307114466836,0.8141607372204195,-1.6820764917328017,0.49751619417589443,1.7838293758795194
DMA,1,1,1,1,0,-2.6206260562831187,9.671724989592894,1.28892920738743,-0.522831717961384,0.14815954305512882,0.37067941150200984,0.6469597595610168,-0.353001566436255,0.2579906670941308,0.4619580030171986,-1.546948764905136,-0.0020407934616379782,0.9969610828037356
DMA,1,1,1,1,0,-1.3362689058953445,14.365190859094083,-1.4379834176503148,0.045881309819949395,0.24981605696264003,0.5977583345617092,1.6052848931828283,3.3990485693533006,-0.1254075074254096,0.4421815918686501,1.4853921028044241,0.1716777497039662,0.5658136354138624
DMA,1,1,1,1,0,6.921630939654265,-1.5567367180733112,-5.009223178092943,-5.599148766635393,0.5316644139562853,-1.4952048817091352,0.8834798677415197,2.829866763711222,-0.5405427197246424,1.3182607037431806,-0.19677776752060291,-1.8799978892299254,0.13341855909015948
DMA,1,1,1,1,0,-1.979365548300895,12.822556960648903,-4.451091528469073,-0.5510896087178376,3.7783106557602792,-1.3517540151434522,1.9422920385303672,1.450364886803385,-1.3485044157608599,0.32006522947230664,1.8878366042311523,1.9155688839980483,-0.29958737939671554
DMA,1,1,1,1,0,1.4671131794513113,-4.279478672333907,-3.1837338001823468,-1.8775972734212163,3.5788480878883853,-3.710595351402517,0.47102140768803297,-0.6404663969264288,-0.8440423844325086,1.0934760576992286,2.71052531254325,0.841798521712823,-2.235836810778044
DMA,1,1,1,1,0,-2.616551692239436,-2.114310772576068,-0.7939674793192268,2.5345767921900593,0.17949506109263966,-5.643526118880945,2.8878365343201677,0.9652872934950809,-1.1535114644972866,0.3780323780134323,0.008157962496644017,-1.583994361511372,-1.3950630759172016
DMA,1,1,1,1,0,2.749301202869092,3.8059350958585343,3.182815109840657,2.1488883891667,2.9596841006954935,-5.194065333141725,3.7574439917164293,2.380956015020297,-0.8453407408569226,0.8872151102298274,-2.5645413368718635,0.4114798100259531,0.26033927420472136
DMA,1,1,1,1,0,13.877222896706732,-6.089570363722502,3.409827744866437,2.089316478171627,-0.07361584303048756,2.1731935039648964,-1.2506436324129615,-3.7254272901778536,-0.05416257595344561,-2.3768275164485697,0.7274960785657512,0.8629100591991263,-1.3157921053070851
DMA,1,1,1,1,0,2.925642424918362,-7.5675782945046866,-4.106848463497617,-0.229480344436117,-1.8321662557055094,2.1623821794331,-2.5124447995580734,-0.4755740548219911,-1.5263526180943268,1.0566215938834393,2.035257218228483,-0.3349934693433876,3.532567331014287
DMA,1,1,1,1,0,-1.6156581881774579,12.830239033198337,-0.3543751279107497,-1.5375826946532598,0.9259867858320552,-2.153461590824408,0.6088308057405636,-3.040000739052854,-1.0134532591359127,-0.393724619513523,1.5762822188790324,0.5489192006352489,-0.4908514928046188
DMA,1,1,1,1,0,-10.624572749158745,0.6235931933351256,-6.524948650896718,3.1500078337445885,6.427593483104041,-2.751214714005723,-2.118864614554489,-3.4267205366422973,-0.7311379002086855,-2.4276984452995203,1.2807474209157033,-0.37918841113652196,-2.8152334689618335
DMA,1,1,1,1,0,-3.7062174155764946,-5.083102951235705,-0.7679253115458081,-2.544637936669539,3.1006087194682688,-5.904734679601258,-1.260480108639741,0.19134856629302852,-2.848996451016494,-0.7895971702304809,0.8777225480695021,-0.5024694180668505,-0.22225849711730242
DMA,1,1,1,1,0,2.9029779236364117,-0.01826919033747826,1.5354947961366734,9.032777972572754,-0.21408194391239802,-3.3821164667654697,3.1899386385243305,-0.8506194708474818,3.0079974253973605,-2.7494228802191154,-1.7845108174204545,1.7428901942434993,-1.404057914862055
DMA,1,13,1,1,0,13.139636232364243,-1.7944619316710844,0.8842988565639237,-3.125724234763858,-6.160310667896548,5.800831002816458,0.2317374647670324,-4.735009809545022,-3.1234000202499472,0.032607447463290126,-0.6619535662953817,-1.6457570840943982,-4.612413508474357
DMA,1,13,1,1,0,-1.5226332877720408,-3.468633622527871,-3.161282636858903,0.6188458105887386,3.9100426990353028,-3.375619977385601,-2.585346285282332,2.6869226200408782,2.5013431431334174,-0.9935696557163309,1.0803788635564497,-2.331273245209441,1.4527064310558422
DMA,1,13,1,1,0,0.16522229624746768,5.771130704979489,2.3817740412390394,2.2778343181741785,-2.7784284624021143,-1.1558923440594167,3.0437984929492132,-0.18341810584529092,-1.193986980908249,0.0931223814821362,-0.27763544503443643,-2.2152099285081843,0.6553072559011753
DMA,1,13,1,1,0,-4.750595873209675,7.996644002701768,-0.5810616690697425,-3.39589995568347,1.0729515653920005,-0.0035887790843820103,-1.5103976966796595,-1.4277904949114446,-2.493761504790881,-1.1167804829023458,-0.7509171675979419,1.00839861695484,0.5514744240343454
DMA,1,13,1,1,0,-6.638472148887618,-1.9597575738258326,0.24370687348719772,-1.5378878663245734,-3.7861351775363454,4.295975013278594,0.6128825606838412,0.18534671804030253,-0.6169211412472696,-0.3476076927738587,0.37393144558375685,-1.4972533679812434,2.3754824030682142
DMA,1,13,1,1,0,-4.128986860226206,2.4436870273330222,-2.722057618712435,-3.2973667581829718,5.860887210914314,-3.7533590956749565,-0.09197693959280323,-1.6949267242136168,-1.0308333969893948,-0.27702515959925106,-0.03993342887092294,-1.8007034508308373,-0.1739184664525909
DMA,1,13,1,1,0,-4.094270637974826,-4.108237744534095,-3.53504964947671,1.9262127569790528,-0.11304673704404393,0.6362897009539022,0.653700745429804,3.10349613375725,0.377073502081098,-0.19118093778004247,1.496174791541691,2.5251472942701327,0.5414209394145293
DMA,1,13,1,1,0,10.172958119627861,-6.0749204798715635,5.140512095317239,2.1301671182724773,-1.07938568243457,1.9236705430905712,-1.672047771130809,-2.357337911192092,-0.18775970659149951,-2.817096058470155,-1.0515758633445238,-2.592321376520816,1.8747948593418107
DMA,1,13,1,1,0,1.4007242636853914,-4.693641423448365,7.264372660167452,1.865406219592274,-4.180022481110198,-0.9708179883009443,-3.028514845874492,-3.0852915696386765,-0.5218750894760196,1.824234325355202,2.673196016332891,2.5400049929145854,-2.0231951319639663
DMA,1,13,1,1,0,-3.7122655753764326,-4.85689782215317,-3.7262807618623626,0.6735042559599348,-0.09520588088395439,2.520760992748481,-0.8463770468225403,1.4110660308926204,1.2196670235682727,2.6862145998822804,-0.7922412319040593,-1.9229566421065671,-0.029636960906298016
DMA,1,13,1,1,0,3.1109560259582376,-5.312583703308065,5.270825414872513,-0.2813654555188523,-0.4824545148461083,-4.196979002685042,0.12056359506028091,-1.6962757913352704,-1.109106221731174,1.5929532640997814,1.5264672701724402,3.246808923832679,0.514569689577347
DMA,1,13,1,1,0,7.865709855729885,-2.426867809320049,-5.033224521821326,-0.2919906007614493,-3.0789509771884997,-0.10824027974344497,-0.4302612026080817,-2.2836685564223704,-3.9750834219255613,4.613346879910315,-2.5697075563048664,-4.388194514082596,-1.908335547960688
DMA,1,13,1,1,0,-0.35076344804919185,1.4172908508504016,3.1240086511074368,2.5786387086280342,-1.095916677788173,-4.688634564769856,0.5617488303423883,0.26994491089052863,-2.565109385381603,-0.03887741519976472,2.1296381444734336,-3.9315304699343976,-1.175691415538997
TSA,1,5,1,1,0,3.855731786075885,-3.518739681428385,-3.3127520662376213,6.055571395610687,-1.3678181383430552,-0.3561423198111454,-2.20094892171196,0.2984330083359313,-2.873519823669158,-0.0940791804176753,-0.26932722136277376,3.0716784651190028,-3.2705661717378938
TSA,1,5,1,1,0,0.13847889892226567,-4.811374836866868,-7.875053782245529,-1.987214556878496,2.222638503627893,2.050718908108874,-4.376517323266903,-0.004258108220560556,-0.7567617423813046,1.381482586338916,1.2076663758651045,-1.2431950089262886,0.38298891964969106
TSA,1,5,1,1,0,-10.414018356902126,-2.4014438536558456,-0.6738821321044552,-4.5761748809816245,0.609837518445579,3.2745275792396558,0.3999157476560331,-1.5270988484636487,0.034248060279632925,-0.8419741705636118,0.7906679599926482,0.053189321174861935,0.055854643006519974
TSA,1,5,1,1,0,0.4033461337903826,-6.262354499011449,5.616849488543189,-2.7122005204782638,-1.5379767361625318,-0.9670486008362793,-4.538443853689694,3.9083280260848667,-2.891538378763422,2.9573455779456745,2.314960255401147,4.430766610593287,0.43515004315160416
TSA,1,5,1,1,0,6.582498425202493,-1.1583778207015223,-6.15473647085927,-2.304044125422998,0.9029098435962561,-0.5191799410493925,-0.5882526152638504,0.2602784022927082,-0.32169979863432935,2.2563151311677268,-4.050452900439439,1.8118427151949084,2.8653905412021743
TSA,1,5,1,1,0,-2.6341914376341844,-7.878249369706035,3.586293030482869,-2.7873752544182175,-2.86024629879454,0.13035270312393296,-0.7841707765737751,4.706409803364665,-2.49807759333101,1.4347897017421896,1.6029034131531363,0.9011344028979457,-0.8714471881671809
TSA,1,5,1,1,0,5.389903979846926,3.7553625260053556,-2.677124511507026,-0.7184898013654165,-2.97414334140023,0.8268427126271115,3.854792500185097,-0.7977259349780412,0.4893693593450753,5.720990851615752,0.5942740806152612,-0.7024076513802904,3.732716426909142
TSA,1,5,1,1,0,5.864548711000008,0.36338848814898045,5.429136375069292,0.9879587566038565,7.781388550750291,3.7922240374359877,-1.6303413358123864,-0.7165275003702063,1.5249344913701983,0.911352374297494,-3.1694130962506457,2.0604375005099547,-2.7350150627144623
TSA,1,5,1,1,0,-0.46715650069913894,-4.6323589360215545,1.6949049782339523,0.8312442881505224,-0.3442907583919529,-2.080387626338329,-0.2082665693402621,2.5793320073248465,1.1924372052227286,-0.02933015285997159,1.8405123212459211,-1.6591193593430151,-0.3241743310982036
TSA,1,5,1,1,0,-2.490727485095081,4.131133806805461,2.259893599921475,-1.9027766864344577,-5.184780708469754,5.164255786846406,0.9241879459584089,-0.1658697593259482,-0.016298702072474268,0.17322512680426877,-0.32285709914939364,2.6897536476555404,2.421822040969943
TSA,1,5,1,1,0,-4.534409377501275,3.6483617667912007,1.7479599514269102,-7.202110522997552,2.5242501338081134,-2.1774993116337624,0.13896008935327803,-3.4903213853437483,0.22191525474688925,0.7603588706003978,-1.1516176560121663,1.3011752742683627,0.6779480221979026
TSA,1,5,1,1,0,-4.062133816782681,4.029377883309401,-0.6717458065693791,-5.189111509257784,-0.7106908405467379,4.162395361824477,1.1932516754571572,1.284399767941334,-2.2872185731536305,-1.846774191362502,-1.6542872757952245,0.6840669553770466,3.7231415047783334
TSA,1,5,1,1,0,-3.236524531583441,-5.706186778934169,-1.4251268082482782,-3.0007488317865585,1.5902610431420652,-3.901823730648906,3.883290542925862,-3.3654724349015788,1.2905674231741269,-0.2892047742921873,-0.5828316362447762,0.012250860634762828,2.7657077208265615
TSA,1,5,1,1,0,-2.1556195871166834,10.64602713039464,1.9363567974994116,-2.7789403911215973,-1.3808038010147323,1.6075774917109849,-1.884023044730929,0.3701266153077114,-1.3860315993344272,-0.8841336065477765,-0.7334810231851273,1.1501645069946242,-1.1573487265015294
TSA,1,5,1,1,0,-0.11818791502184514,-1.1483005267920077,12.797706575723064,12.858058890188905,20.416409435730916,16.350388489548006,5.125671209985908,1.2408004214127142,-4.80122138748135,3.4804634623517465,2.914091621487718,-0.4386941765705275,1.0890791334061123
TSA,1,5,1,1,0,-2.4353261945307074,5.713443755389443,2.5229200671032284,-1.3995350484717974,3.798116397080485,-3.0529602954824715,-0.14288265156778213,-1.6384298846813197,0.3282028180754409,-4.260078341832881,0.32658338030192785,0.39122252017847325,-0.3881113402931608
TSA,1,5,1,1,0,15.987513655167666,-5.1205627012523145,-0.005760277186765659,-7.8119674384876925,0.23802264320224273,2.8959586635521917,5.14278266460347,-2.894241277210122,0.11619043437342343,0.22433417995610763,-0.30156170330193866,1.3577974846851089,-2.400098640037433
TSA,1,5,1,1,0,0.3637379813098351,11.958632159958135,1.977875423996603,1.5249017138268368,-3.3632330027178763,-0.9963207008127736,1.568459299102794,0.2806139442661992,0.8907336437523302,1.8384988067576151,0.6659615953420855,-0.4397400085989485,-0.1667117516313937
TSA,1,5,1,1,0,2.529322075961586,14.72251403303763,0.41060908209423486,3.8702296933313045,-4.288644201117412,0.004267836122309863,-1.8825574225836017,-0.7508147880735083,1.1469206846025697,2.5146838039102586,3.0610857493694232,0.8782719085604179,1.213033887556534
TSA,1,5,1,1,0,6.715113387965733,-2.125967631013112,-1.6898928113033629,3.217796491083319,-5.657926089241259,3.079707277855754,-2.7701353145154033,-3.287007609261242,-2.6800260980380908,2.4747471575418496,-0.9286272821009863,0.794373263600685,0.7262853659321272
TSA,1,5,1,1,0,-2.256772921207847,-6.301018375864072,-7.67679904380188,1.4882314358778095,0.14370093448127513,1.5188576842774106,-2.7309596346441065,-0.49508775875183725,1.9344722394811287,1.2677538502054533,1.3421102200189272,-1.6143361033348134,-1.0435975929708705
TSA,1,5,1,1,0,-0.6072216403096149,5.651811547036062,1.0712778562394814,-3.452864887455595,2.6604422577657822,1.1012380574717884,2.2156162703975455,-0.599040388883599,-0.06046477461092415,1.929091402765815,0.4629867365145003,-0.008562730918212993,0.7784776342677576
TSA,1,5,1,1,0,-6.880188982719937,-4.690953654548749,0.6498397914374054,2.9145215847683583,-3.1622328325830025,0.5595843626721454,1.4199236746709885,-0.18867031299413378,0.6756748386419758,-0.3666774359536083,1.5794622327911627,0.08647946125896527,-1.1808147750716045
